Conditions,Elevation,Humidity,Latitude,Location,Longitude,Pressure,Temperature,Time
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1489312800
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1489316400
Humid and Mostly Cloudy,11.57689571380615,0.58,6.5243793,"Lagos,Nigeria",3.3792057,1009.18,92.18,1489320000
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1489323600
Humid,11.57689571380615,0.66,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1489327200
Humid and Mostly Cloudy,11.57689571380615,0.63,6.5243793,"Lagos,Nigeria",3.3792057,1006.29,86.48,1489330800
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1489334400
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1489338000
Mostly Cloudy,11.57689571380615,0.63,6.5243793,"Lagos,Nigeria",3.3792057,1006.93,86.11,1489341600
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1489345200
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1489348800
Humid and Mostly Cloudy,11.57689571380615,0.78,6.5243793,"Lagos,Nigeria",3.3792057,1008.55,81.34,1489352400
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1489356000
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1489878000
Humid and Mostly Cloudy,11.57689571380615,0.79,6.5243793,"Lagos,Nigeria",3.3792057,1009.17,83.14,1489881600
Humid,11.57689571380615,0.91,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1489885200
Breezy and Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1489888800
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1489892400
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1489896000
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1489899600
Humid and Mostly Cloudy,11.57689571380615,0.89,6.5243793,"Lagos,Nigeria",3.3792057,1009.28,80.63,1489903200
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1489906800
Breezy and Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1489910400
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1489914000
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1489917600
Humid,11.57689571380615,0.73,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,91.0,1489921200
Humid and Mostly Cloudy,11.57689571380615,0.58,6.5243793,"Lagos,Nigeria",3.3792057,1008.74,93.79,1489924800
Humid,11.57689571380615,0.73,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,91.0,1489928400
Humid,11.57689571380615,0.68,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,91.0,1489932000
Breezy and Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1489935600
Breezy and Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1489939200
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1489942800
Humid and Mostly Cloudy,11.57689571380615,0.69,6.5243793,"Lagos,Nigeria",3.3792057,1007.59,86.59,1489946400
Breezy and Humid,11.57689571380615,0.91,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1489950000
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1489953600
Breezy and Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1489957200
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1489960800
Clear,11.57689571380615,0.79,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.0,1490482800
Humid and Mostly Cloudy,11.57689571380615,0.84,6.5243793,"Lagos,Nigeria",3.3792057,1011.07,81.25,1490486400
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.0,1490490000
Humid,11.57689571380615,0.82,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.0,1490493600
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.0,1490497200
Humid,11.57689571380615,0.82,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.0,1490500800
Humid,11.57689571380615,0.82,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.0,1490504400
Humid and Mostly Cloudy,11.57689571380615,0.87,6.5243793,"Lagos,Nigeria",3.3792057,1010.32,79.0,1490508000
Humid,11.57689571380615,0.82,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.0,1490511600
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1490515200
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1490518800
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1490522400
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1490526000
Humid and Mostly Cloudy,11.57689571380615,0.64,6.5243793,"Lagos,Nigeria",3.3792057,1010.69,90.56,1490529600
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1490533200
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1490536800
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1490540400
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1490544000
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1490547600
Humid and Mostly Cloudy,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1008.81,86.27,1490551200
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1490554800
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1490558400
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1490562000
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1490565600
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1491087600
Humid and Mostly Cloudy,11.57689571380615,0.84,6.5243793,"Lagos,Nigeria",3.3792057,1011.14,82.27,1491091200
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1491094800
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1491098400
Humid and Mostly Cloudy,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1008.64,81.77,1491102000
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1491105600
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1491109200
Humid and Mostly Cloudy,11.57689571380615,0.9,6.5243793,"Lagos,Nigeria",3.3792057,1009.04,79.77,1491112800
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1491116400
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1491120000
Humid and Mostly Cloudy,11.57689571380615,0.74,6.5243793,"Lagos,Nigeria",3.3792057,1010.33,86.33,1491123600
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1491127200
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1491130800
Humid and Mostly Cloudy,11.57689571380615,0.61,6.5243793,"Lagos,Nigeria",3.3792057,1009.5,91.56,1491134400
Humid,11.57689571380615,0.68,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,91.0,1491138000
Humid,11.57689571380615,0.68,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,91.0,1491141600
Humid and Mostly Cloudy,11.57689571380615,0.6,6.5243793,"Lagos,Nigeria",3.3792057,1006.66,92.54,1491145200
Breezy and Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1491148800
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1491152400
Humid and Mostly Cloudy,11.57689571380615,0.76,6.5243793,"Lagos,Nigeria",3.3792057,1008.85,83.36,1491156000
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1491159600
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1491163200
Humid and Mostly Cloudy,11.57689571380615,0.83,6.5243793,"Lagos,Nigeria",3.3792057,1010.29,78.9,1491166800
Humid,11.57689571380615,0.74,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1491170400
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.0,1491692400
Humid and Mostly Cloudy,11.57689571380615,0.83,6.5243793,"Lagos,Nigeria",3.3792057,1009.76,79.31,1491696000
Humid,11.57689571380615,0.82,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.0,1491699600
Humid,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,77.14,1491703200
Humid and Mostly Cloudy,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1007.88,77.24,1491706800
Humid,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,77.14,1491710400
Humid,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,77.14,1491714000
Humid and Mostly Cloudy,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1008.1,77.16,1491717600
Humid,11.57689571380615,0.94,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.21,1491721200
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.21,1491724800
Humid and Mostly Cloudy,11.57689571380615,0.84,6.5243793,"Lagos,Nigeria",3.3792057,1010.63,84.12,1491728400
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1491732000
Breezy and Humid,11.57689571380615,0.9,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.28,1491735600
Humid and Mostly Cloudy,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1011.25,82.03,1491739200
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.79,1491742800
Humid,11.57689571380615,0.84,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.93,1491746400
Humid and Mostly Cloudy,11.57689571380615,0.79,6.5243793,"Lagos,Nigeria",3.3792057,1008.78,83.98,1491750000
Humid,11.57689571380615,0.79,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1491753600
Humid,11.57689571380615,0.74,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1491757200
Humid and Mostly Cloudy,11.57689571380615,0.79,6.5243793,"Lagos,Nigeria",3.3792057,1008.15,81.94,1491760800
Humid,11.57689571380615,0.77,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.0,1491764400
Humid,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.14,1491768000
Humid and Mostly Cloudy,11.57689571380615,0.82,6.5243793,"Lagos,Nigeria",3.3792057,1009.04,79.2,1491771600
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.0,1491775200
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.0,1492297200
Humid and Overcast,11.57689571380615,0.94,6.5243793,"Lagos,Nigeria",3.3792057,1013.02,76.14,1492300800
Humid,11.57689571380615,0.94,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,77.0,1492304400
Humid,11.57689571380615,0.94,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,77.0,1492308000
Humid and Mostly Cloudy,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1009.96,75.88,1492311600
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,77.0,1492315200
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,77.0,1492318800
Humid and Mostly Cloudy,11.57689571380615,0.95,6.5243793,"Lagos,Nigeria",3.3792057,1009.03,75.88,1492322400
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.0,1492326000
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.0,1492329600
Humid and Mostly Cloudy,11.57689571380615,0.82,6.5243793,"Lagos,Nigeria",3.3792057,1011.21,80.88,1492333200
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1492336800
Humid and Mostly Cloudy,11.57689571380615,0.66,6.5243793,"Lagos,Nigeria",3.3792057,1010.0,88.69,1492340400
Humid and Mostly Cloudy,11.57689571380615,0.53,6.5243793,"Lagos,Nigeria",3.3792057,1010.0,92.96,1492344000
Humid,11.57689571380615,0.57,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,92.79,1492347600
Humid,11.57689571380615,0.66,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1492351200
Humid and Mostly Cloudy,11.57689571380615,0.57,6.5243793,"Lagos,Nigeria",3.3792057,1008.43,91.0,1492354800
Humid,11.57689571380615,0.57,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,89.93,1492358400
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1492362000
Humid and Mostly Cloudy,11.57689571380615,0.73,6.5243793,"Lagos,Nigeria",3.3792057,1008.81,85.67,1492365600
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1492369200
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1492372800
Humid and Mostly Cloudy,11.57689571380615,0.84,6.5243793,"Lagos,Nigeria",3.3792057,1010.62,82.26,1492376400
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1492380000
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1492902000
Humid and Mostly Cloudy,11.57689571380615,0.84,6.5243793,"Lagos,Nigeria",3.3792057,1010.76,81.69,1492905600
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1492909200
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1492912800
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1492916400
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1492920000
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1492923600
Humid and Mostly Cloudy,11.57689571380615,0.89,6.5243793,"Lagos,Nigeria",3.3792057,1010.43,80.65,1492927200
Humid and Mostly Cloudy,11.57689571380615,0.83,6.5243793,"Lagos,Nigeria",3.3792057,1010.43,83.12,1492930800
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1492934400
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1492938000
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1492941600
Humid,11.57689571380615,0.66,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1492945200
Humid and Mostly Cloudy,11.57689571380615,0.6,6.5243793,"Lagos,Nigeria",3.3792057,1010.89,91.62,1492948800
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1492952400
Humid,11.57689571380615,0.66,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1492956000
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1492959600
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1492963200
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1492966800
Humid and Mostly Cloudy,11.57689571380615,0.72,6.5243793,"Lagos,Nigeria",3.3792057,1007.95,86.18,1492970400
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1492974000
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1492977600
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1492981200
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1492984800
Humid,11.57689571380615,0.91,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1493506800
Humid and Mostly Cloudy,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1011.51,81.06,1493510400
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.07,1493514000
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.07,1493517600
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1493521200
Humid,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.21,1493524800
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.0,1493528400
Humid and Mostly Cloudy,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1011.79,79.15,1493532000
Humid,11.57689571380615,0.9,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.28,1493535600
Humid,11.57689571380615,0.79,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.14,1493539200
Humid and Mostly Cloudy,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,87.79,1493542800
Humid,11.57689571380615,0.66,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1493546400
Humid,11.57689571380615,0.61,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,92.86,1493550000
Humid and Mostly Cloudy,11.57689571380615,0.6,6.5243793,"Lagos,Nigeria",3.3792057,1011.66,92.99,1493553600
Humid,11.57689571380615,0.57,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,94.51,1493557200
Humid,11.57689571380615,0.64,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,92.77,1493560800
Humid and Mostly Cloudy,11.57689571380615,0.61,6.5243793,"Lagos,Nigeria",3.3792057,1009.34,92.38,1493564400
Humid,11.57689571380615,0.68,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.93,1493568000
Humid,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,88.0,1493571600
Humid and Mostly Cloudy,11.57689571380615,0.78,6.5243793,"Lagos,Nigeria",3.3792057,1008.17,86.51,1493575200
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.14,1493578800
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1493582400
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1493586000
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1493589600
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.0,1494111600
Humid and Mostly Cloudy,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1010.71,80.77,1494115200
Humid,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.21,1494118800
Humid,11.57689571380615,0.87,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.21,1494122400
Humid and Mostly Cloudy,11.57689571380615,0.87,6.5243793,"Lagos,Nigeria",3.3792057,1010.3,81.21,1494126000
Humid,11.57689571380615,0.87,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.21,1494129600
Humid,11.57689571380615,0.82,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.34,1494133200
Humid and Mostly Cloudy,11.57689571380615,0.98,6.5243793,"Lagos,Nigeria",3.3792057,1012.98,72.95,1494136800
Clear,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,72.07,1494140400
Clear,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,72.07,1494144000
Mostly Cloudy,11.57689571380615,0.9,6.5243793,"Lagos,Nigeria",3.3792057,1012.2,73.93,1494147600
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,76.86,1494151200
Humid,11.57689571380615,0.78,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,80.72,1494154800
Humid and Mostly Cloudy,11.57689571380615,0.72,6.5243793,"Lagos,Nigeria",3.3792057,1008.57,83.03,1494158400
Humid,11.57689571380615,0.62,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,87.52,1494162000
Humid,11.57689571380615,0.59,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,89.45,1494165600
Humid and Mostly Cloudy,11.57689571380615,0.7,6.5243793,"Lagos,Nigeria",3.3792057,1007.8,85.86,1494169200
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,85.72,1494172800
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,83.86,1494176400
Humid and Mostly Cloudy,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1008.62,83.63,1494180000
Humid,11.57689571380615,0.9,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.93,1494183600
Humid,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.0,1494187200
Humid and Mostly Cloudy,11.57689571380615,0.88,6.5243793,"Lagos,Nigeria",3.3792057,1010.0,81.0,1494190800
Humid,11.57689571380615,0.94,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,80.86,1494194400
Humid,11.57689571380615,0.91,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.14,1494716400
Humid and Mostly Cloudy,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1010.73,81.23,1494720000
Humid,11.57689571380615,0.94,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.07,1494723600
Humid,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.21,1494727200
Humid and Mostly Cloudy,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1009.5,81.21,1494730800
Humid,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,81.21,1494734400
Humid,11.57689571380615,0.99,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,79.34,1494738000
Humid and Mostly Cloudy,11.57689571380615,0.93,6.5243793,"Lagos,Nigeria",3.3792057,1010.9,81.14,1494741600
Humid,11.57689571380615,0.96,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,82.28,1494745200
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.06,1494748800
Humid and Mostly Cloudy,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1012.25,85.95,1494752400
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1494756000
Humid,11.57689571380615,0.71,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,89.63,1494759600
Humid and Mostly Cloudy,11.57689571380615,0.68,6.5243793,"Lagos,Nigeria",3.3792057,1011.39,90.94,1494763200
Humid,11.57689571380615,0.68,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,91.0,1494766800
Humid,11.57689571380615,0.68,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,91.0,1494770400
Humid and Mostly Cloudy,11.57689571380615,0.66,6.5243793,"Lagos,Nigeria",3.3792057,1009.2,90.1,1494774000
Humid,11.57689571380615,0.66,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,90.0,1494777600
Humid,11.57689571380615,0.75,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,87.86,1494781200
Humid and Mostly Cloudy,11.57689571380615,0.79,6.5243793,"Lagos,Nigeria",3.3792057,1009.57,85.58,1494784800
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.14,1494788400
Humid,11.57689571380615,0.8,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,86.0,1494792000
Humid and Mostly Cloudy,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1011.3,84.14,1494795600
Humid,11.57689571380615,0.85,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,84.14,1494799200
Humid,11.57689571380615,0.94,6.5243793,"Lagos,Nigeria",3.3792057,1000.0,77.0,1495321200
